JobID,Title,job_domain,ExperienceLevel,YearsOfExperience,experience_weight,job_skill_count,skill_list
2,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,13,"['node.js', 'python', 'java', 'express.js', 'flask', 'django', 'mysql', 'postgresql', 'mongodb', 'restful api', 'git', 'docker', 'ci/cd basics']"
3,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,12,"['node.js', 'python', 'express.js', 'flask', 'django', 'mysql', 'postgresql', 'mongodb', 'restful api', 'git', 'cloud basics', 'graphql basics']"
4,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,13,"['node.js', 'python', 'express.js', 'flask', 'django', 'mysql', 'postgresql', 'mongodb', 'redis', 'restful api', 'git', 'docker', 'cloud basics']"
5,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,13,"['node.js', 'python', 'java', 'express.js', 'flask', 'django', 'mysql', 'postgresql', 'mongodb', 'restful api', 'graphql basics', 'git', 'agile']"
6,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,13,"['node.js', 'python', 'java', 'express.js', 'flask', 'django', 'mysql', 'postgresql', 'mongodb', 'restful api', 'git', 'docker', 'ci/cd basics']"
7,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,12,"['node.js', 'python', 'express.js', 'django', 'flask', 'mysql', 'postgresql', 'mongodb', 'restful api', 'git', 'docker', 'cloud basics']"
8,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,14,"['node.js', 'python', 'java', 'express.js', 'django', 'flask', 'mysql', 'postgresql', 'mongodb', 'redis', 'restful api', 'git', 'agile', 'docker']"
9,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,13,"['node.js', 'python', 'express.js', 'flask', 'django', 'mysql', 'postgresql', 'mongodb', 'restful api', 'graphql basics', 'git', 'docker', 'cloud basics']"
10,Backend Developer - Entry Level,Software,Fresher,0.0,1.0,13,"['node.js', 'python', 'java', 'express.js', 'django', 'flask', 'mysql', 'postgresql', 'mongodb', 'redis', 'restful api', 'git', 'agile']"
11,Backend Developer - Experienced,Software,Experienced,0.0,1.0,21,"['node.js', 'python', 'java', 'go', 'express.js', 'django', 'flask', 'spring boot', 'mysql', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'cloud platforms', 'agile']"
12,Backend Developer - Experienced,Software,Experienced,0.0,1.0,17,"['java', 'go', 'node.js', 'spring boot', 'express.js', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'agile']"
13,Backend Developer - Experienced,Software,Experienced,0.0,1.0,18,"['python', 'node.js', 'django', 'flask', 'express.js', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'agile', 'hipaa compliance']"
14,Backend Developer - Experienced,Software,Experienced,0.0,1.0,21,"['node.js', 'python', 'java', 'express.js', 'django', 'flask', 'spring boot', 'mysql', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'agile']"
15,Backend Developer - Experienced,Software,Experienced,0.0,1.0,20,"['python', 'node.js', 'go', 'django', 'flask', 'express.js', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'cloud', 'microservices']"
16,Backend Developer - Experienced,Software,Experienced,0.0,1.0,20,"['node.js', 'java', 'python', 'express.js', 'spring boot', 'django', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'agile', 'microservices']"
17,Backend Developer - Experienced,Software,Experienced,0.0,1.0,21,"['python', 'node.js', 'java', 'django', 'flask', 'express.js', 'spring boot', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'microservices', 'cloud', 'agile']"
18,Backend Developer - Experienced,Software,Experienced,0.0,1.0,23,"['java', 'go', 'python', 'spring boot', 'express.js', 'django', 'postgresql', 'mysql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'gcp', 'agile', 'microservices', 'security']"
19,Backend Developer - Experienced,Software,Experienced,0.0,1.0,22,"['node.js', 'python', 'java', 'express.js', 'django', 'spring boot', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'cloud', 'agile', 'microservices', 'security']"
20,Backend Developer - Experienced,Software,Experienced,0.0,1.0,21,"['node.js', 'python', 'go', 'express.js', 'django', 'flask', 'postgresql', 'mongodb', 'redis', 'restful api', 'graphql', 'grpc', 'git', 'docker', 'kubernetes', 'ci/cd', 'aws', 'azure', 'gcp', 'microservices', 'security']"
BDS-F-001,Big Data Specialist,Data,Fresher,0.0,1.0,18,"['hadoop (hdfs', 'mapreduce', 'hive', 'pig)', 'apache spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics (mongodb', 'hbase)', 'etl concepts', 'talend basics', 'apache nifi basics', 'linux/unix basics', 'analytical thinking', 'problem-solving', 'teamwork']"
BDS-F-002,Big Data Specialist,Data,Fresher,0.0,1.0,14,"['hadoop basics', 'apache spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'etl basics', 'talend', 'apache nifi', 'linux/unix basics', 'analytical thinking', 'curiosity', 'teamwork']"
BDS-F-003,Big Data Specialist,Data,Fresher,0.0,1.0,15,"['hadoop (hdfs', 'mapreduce', 'hive)', 'apache spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'etl concepts', 'talend', 'linux/unix basics', 'analytical thinking', 'problem-solving', 'teamwork']"
BDS-F-004,Big Data Specialist,Data,Fresher,0.0,1.0,13,"['hadoop basics', 'apache spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'talend basics', 'apache nifi basics', 'linux/unix basics', 'curiosity', 'teamwork', 'problem-solving']"
BDS-F-005,Big Data Specialist,Data,Fresher,0.0,1.0,14,"['hadoop (hdfs', 'mapreduce', 'hive)', 'apache spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'etl basics', 'talend basics', 'linux/unix basics', 'analytical thinking', 'teamwork']"
BDS-F-006,Big Data Specialist,Data,Fresher,0.0,1.0,13,"['hadoop basics', 'spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'etl concepts', 'talend basics', 'linux/unix basics', 'problem-solving', 'curiosity', 'teamwork']"
BDS-F-007,Big Data Specialist,Data,Fresher,0.0,1.0,12,"['hadoop ecosystem basics', 'apache spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'talend basics', 'linux/unix basics', 'analytical thinking', 'teamwork', 'problem-solving']"
BDS-F-008,Big Data Specialist,Data,Fresher,0.0,1.0,13,"['hadoop basics', 'spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'etl basics', 'talend basics', 'linux/unix basics', 'curiosity', 'teamwork', 'analytical thinking']"
BDS-F-009,Big Data Specialist,Data,Fresher,0.0,1.0,14,"['hadoop (hdfs', 'hive', 'mapreduce)', 'spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'etl basics', 'talend basics', 'linux/unix basics', 'analytical thinking', 'teamwork']"
BDS-F-010,Big Data Specialist,Data,Fresher,0.0,1.0,13,"['hadoop basics', 'apache spark basics', 'java basics', 'python basics', 'scala basics', 'sql basics', 'nosql basics', 'etl concepts', 'talend basics', 'linux/unix basics', 'analytical thinking', 'teamwork', 'problem-solving']"
BDS-E-011,Big Data Specialist,Data,Experienced,0.0,1.0,20,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java advanced', 'python advanced', 'scala advanced', 'redshift', 'bigquery', 'snowflake', 'aws big data services', 'azure big data services', 'gcp big data services', 'tableau', 'power bi', 'mllib basics', 'tensorflow basics', 'data governance', 'leadership', 'collaboration']"
BDS-E-012,Big Data Specialist,Data,Experienced,0.0,1.0,20,"['hadoop ecosystem', 'spark streaming', 'kafka', 'flink', 'java', 'scala', 'python', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'qlikview', 'mllib', 'tensorflow basics', 'data governance', 'team leadership']"
BDS-E-013,Big Data Specialist,Data,Experienced,0.0,1.0,20,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'scala', 'python', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'mllib', 'tensorflow basics', 'data governance', 'leadership', 'collaboration']"
BDS-E-014,Big Data Specialist,Data,Experienced,0.0,1.0,19,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'python', 'scala', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'mllib', 'tensorflow basics', 'data governance', 'leadership']"
BDS-E-015,Big Data Specialist,Data,Experienced,0.0,1.0,20,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'scala', 'python', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'qlikview', 'mllib', 'tensorflow basics', 'data governance', 'collaboration']"
BDS-E-016,Big Data Specialist,Data,Experienced,0.0,1.0,20,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'python', 'scala', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'mllib', 'tensorflow basics', 'data governance', 'leadership', 'collaboration']"
BDS-E-017,Big Data Specialist,Data,Experienced,0.0,1.0,19,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'scala', 'python', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'mllib', 'tensorflow basics', 'data governance', 'leadership']"
BDS-E-018,Big Data Specialist,Data,Experienced,0.0,1.0,20,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'scala', 'python', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'mllib', 'tensorflow basics', 'data governance', 'collaboration', 'leadership']"
BDS-E-019,Big Data Specialist,Data,Experienced,0.0,1.0,19,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'python', 'scala', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'mllib', 'tensorflow basics', 'data governance', 'leadership']"
BDS-E-020,Big Data Specialist,Data,Experienced,0.0,1.0,20,"['hadoop', 'spark streaming', 'kafka', 'flink', 'java', 'scala', 'python', 'redshift', 'bigquery', 'snowflake', 'aws', 'azure', 'gcp', 'tableau', 'power bi', 'mllib', 'tensorflow basics', 'data governance', 'collaboration', 'leadership']"
BD-F-001,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum fundamentals', 'hyperledger basics', 'corda basics', 'smart contract development and testing', 'cryptography basics', 'dapps basics', 'git basics', 'truffle basics', 'remix ide basics', 'problem-solving', 'communication', 'teamwork']"
BD-F-002,Blockchain Developer,Software,Fresher,0.0,1.0,15,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum fundamentals', 'hyperledger basics', 'smart contract testing', 'cryptography fundamentals', 'dapps basics', 'git', 'truffle', 'remix ide', 'problem-solving', 'teamwork', 'adaptability']"
BD-F-003,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum', 'hyperledger', 'corda', 'smart contract implementation', 'cryptography basics', 'dapps fundamentals', 'git basics', 'truffle', 'remix ide', 'problem-solving', 'communication', 'collaboration']"
BD-F-004,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum basics', 'hyperledger basics', 'corda basics', 'smart contracts', 'cryptography fundamentals', 'dapps basics', 'git', 'truffle', 'remix ide', 'problem-solving', 'teamwork', 'adaptability']"
BD-F-005,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum fundamentals', 'hyperledger basics', 'corda basics', 'smart contract development', 'cryptography basics', 'dapps basics', 'git', 'truffle', 'remix ide', 'problem-solving', 'communication', 'collaboration']"
BD-F-006,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum', 'hyperledger', 'corda basics', 'smart contract implementation', 'cryptography fundamentals', 'dapps basics', 'git', 'truffle', 'remix ide', 'problem-solving', 'teamwork', 'adaptability']"
BD-F-007,Blockchain Developer,Software,Fresher,0.0,1.0,15,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum basics', 'hyperledger basics', 'smart contract testing', 'cryptography basics', 'dapps fundamentals', 'git', 'truffle', 'remix ide', 'problem-solving', 'communication', 'collaboration']"
BD-F-008,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum', 'hyperledger basics', 'corda basics', 'smart contract development', 'cryptography basics', 'dapps basics', 'git basics', 'truffle', 'remix ide', 'problem-solving', 'teamwork', 'adaptability']"
BD-F-009,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum basics', 'hyperledger basics', 'corda basics', 'smart contracts basics', 'cryptography fundamentals', 'dapps fundamentals', 'git', 'truffle', 'remix ide', 'problem-solving', 'communication', 'teamwork']"
BD-F-010,Blockchain Developer,Software,Fresher,0.0,1.0,16,"['java basics', 'python basics', 'c++ basics', 'solidity basics', 'ethereum fundamentals', 'hyperledger basics', 'corda basics', 'smart contract implementation', 'cryptography fundamentals', 'dapps basics', 'git', 'truffle', 'remix ide', 'problem-solving', 'teamwork', 'collaboration']"
BD-E-011,Blockchain Developer,Software,Experienced,0.0,1.0,17,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum', 'hyperledger fabric', 'corda', 'smart contract optimization', 'cryptography advanced', 'scalable dapps', 'cross-chain development', 'git advanced', 'truffle advanced', 'remix ide advanced', 'leadership', 'collaboration', 'problem-solving']"
BD-E-012,Blockchain Developer,Software,Experienced,0.0,1.0,16,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum', 'hyperledger', 'corda', 'smart contract security audits', 'gas optimization', 'cryptography advanced', 'scalable dapps', 'cross-chain interoperability', 'cloud integration', 'leadership', 'mentoring', 'collaboration']"
BD-E-013,Blockchain Developer,Software,Experienced,0.0,1.0,15,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum multi-chain', 'hyperledger advanced', 'corda', 'smart contract optimization and security audits', 'cryptography expert', 'scalable dapps', 'cross-chain', 'cloud integration', 'leadership', 'project management', 'team collaboration']"
BD-E-014,Blockchain Developer,Software,Experienced,0.0,1.0,16,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum', 'hyperledger', 'corda', 'smart contract optimization', 'cryptography', 'scalable dapps', 'cross-chain interoperability', 'cloud integration', 'leadership', 'mentoring', 'team collaboration', 'innovation management']"
BD-E-015,Blockchain Developer,Software,Experienced,0.0,1.0,16,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum multi-chain', 'hyperledger fabric', 'corda', 'smart contract security audits', 'gas optimization', 'cryptography advanced', 'scalable dapps', 'cross-chain solutions', 'cloud integration', 'leadership', 'project management', 'innovation management']"
BD-E-016,Blockchain Developer,Software,Experienced,0.0,1.0,15,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum multi-chain', 'hyperledger', 'corda', 'smart contract optimization', 'cryptography expert', 'scalable dapps', 'cross-chain interoperability', 'cloud integration', 'leadership', 'team management', 'innovation strategies']"
BD-E-017,Blockchain Developer,Software,Experienced,0.0,1.0,16,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum', 'hyperledger', 'corda', 'smart contract optimization', 'cryptography advanced', 'scalable dapps', 'cross-chain solutions', 'cloud integration', 'leadership', 'project management', 'team collaboration', 'innovation']"
BD-E-018,Blockchain Developer,Software,Experienced,0.0,1.0,16,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum multi-chain', 'hyperledger fabric', 'corda', 'smart contract security audits', 'gas optimization', 'cryptography advanced', 'scalable dapps', 'cross-chain', 'cloud integration', 'leadership', 'mentoring', 'project management']"
BD-E-019,Blockchain Developer,Software,Experienced,0.0,1.0,16,"['java advanced', 'python advanced', 'solidity advanced', 'rust basics', 'ethereum multi-chain', 'hyperledger', 'corda', 'smart contract optimization', 'cryptography expert', 'scalable dapps', 'cross-chain interoperability', 'cloud integration', 'leadership', 'team management', 'innovation', 'stakeholder collaboration']"
